"velocity_X","Points_Y"
-0.210154,0.155696
-0.209549,0.0169669
-0.209182,0.156694
-0.20821,0.157692
-0.207238,0.15869
-0.206266,0.159688
-0.205295,0.160686
-0.204323,0.161684
-0.203633,0.0159688
-0.203351,0.162682
-0.202449,0.16368
-0.201555,0.164679
-0.200661,0.165677
-0.199767,0.166675
-0.198874,0.167673
-0.19798,0.168671
-0.197086,0.169669
-0.196201,0.170667
-0.195721,0.0149708
-0.195376,0.171665
-0.194552,0.172663
-0.193727,0.173661
-0.192902,0.174659
-0.192077,0.175657
-0.191253,0.176655
-0.190428,0.177653
-0.189624,0.178651
-0.188856,0.179649
-0.188089,0.180647
-0.187322,0.181645
-0.186554,0.182643
-0.18607,0.0139727
-0.185787,0.183642
-0.185019,0.18464
-0.184252,0.185638
-0.183511,0.186636
-0.182789,0.187634
-0.182066,0.188632
-0.181344,0.18963
-0.180622,0.190628
-0.179899,0.191626
-0.179177,0.192624
-0.178455,0.193622
-0.17776,0.19462
-0.177072,0.195618
-0.176418,0.0129747
-0.176383,0.196616
-0.175694,0.197614
-0.175006,0.198612
-0.174317,0.19961
-0.173628,0.200608
-0.172941,0.201606
-0.172278,0.202605
-0.171614,0.203603
-0.170951,0.204601
-0.170287,0.205599
-0.169623,0.206597
-0.16896,0.207595
-0.168296,0.208593
-0.167638,0.209591
-0.166992,0.210589
-0.166766,0.0119766
-0.166347,0.211587
-0.165701,0.212585
-0.165056,0.213583
-0.164411,0.214581
-0.163765,0.215579
-0.16312,0.216577
-0.162481,0.217575
-0.161848,0.218573
-0.161215,0.219571
-0.160583,0.220569
-0.15995,0.221568
-0.159317,0.222566
-0.158685,0.223564
-0.158052,0.224562
-0.157426,0.22556
-0.157114,0.0109786
-0.156803,0.226558
-0.15618,0.227556
-0.155556,0.228554
-0.154933,0.229552
-0.15431,0.23055
-0.153686,0.231548
-0.153063,0.232546
-0.152447,0.233544
-0.15183,0.234542
-0.151214,0.23554
-0.150598,0.236538
-0.149982,0.237536
-0.149365,0.238534
-0.148749,0.239532
-0.148134,0.24053
-0.147524,0.241529
-0.147462,0.00998052
-0.146913,0.242527
-0.146303,0.243525
-0.145692,0.244523
-0.145082,0.245521
-0.144471,0.246519
-0.143861,0.247517
-0.143253,0.248515
-0.142648,0.249513
-0.142043,0.250511
-0.141437,0.251509
-0.140832,0.252507
-0.140227,0.253505
-0.139622,0.254503
-0.139017,0.255501
-0.138415,0.256499
-0.137815,0.257497
-0.13781,0.00898247
-0.137215,0.258495
-0.136615,0.259493
-0.136015,0.260492
-0.135414,0.26149
-0.134814,0.262488
-0.134214,0.263486
-0.133619,0.264484
-0.133024,0.265482
-0.132429,0.26648
-0.131834,0.267478
-0.131239,0.268476
-0.130644,0.269474
-0.130049,0.270472
-0.129455,0.27147
-0.128866,0.272468
-0.128278,0.273466
-0.128158,0.00798441
-0.127689,0.274464
-0.1271,0.275462
-0.126511,0.27646
-0.125922,0.277458
-0.125333,0.278456
-0.124747,0.279454
-0.124164,0.280453
-0.123581,0.281451
-0.122999,0.282449
-0.122416,0.283447
-0.121833,0.284445
-0.121251,0.285443
-0.120668,0.286441
-0.120089,0.287439
-0.119512,0.288437
-0.118936,0.289435
-0.118359,0.290433
-0.117783,0.291431
-0.117206,0.292429
-0.11663,0.293427
-0.116053,0.294425
-0.115827,0.00698636
-0.115482,0.295423
-0.114912,0.296421
-0.114341,0.297419
-0.113771,0.298418
-0.113201,0.299416
-0.112631,0.300414
-0.11206,0.301412
-0.111491,0.30241
-0.110927,0.303408
-0.110363,0.304406
-0.109799,0.305404
-0.109235,0.306402
-0.108671,0.3074
-0.108107,0.308398
-0.107544,0.309396
-0.106982,0.310394
-0.106424,0.311392
-0.105867,0.31239
-0.105309,0.313388
-0.104752,0.314386
-0.104195,0.315384
-0.103637,0.316382
-0.10308,0.31738
-0.102681,0.00598831
-0.102526,0.318379
-0.101975,0.319377
-0.101424,0.320375
-0.100872,0.321373
-0.100321,0.322371
-0.0997702,0.323369
-0.099219,0.324367
-0.0986679,0.325365
-0.0981216,0.326363
-0.0975766,0.327361
-0.0970316,0.328359
-0.0964866,0.329357
-0.0959416,0.330355
-0.0953966,0.331353
-0.0948517,0.332351
-0.0943068,0.333349
-0.0937677,0.334347
-0.0932287,0.335345
-0.0926897,0.336343
-0.0921507,0.337342
-0.0916117,0.33834
-0.0910727,0.339338
-0.0905336,0.340336
-0.089996,0.341334
-0.0895362,0.00499026
-0.0894627,0.342332
-0.0889294,0.34333
-0.0883961,0.344328
-0.0878628,0.345326
-0.0873294,0.346324
-0.0867961,0.347322
-0.0862628,0.34832
-0.0857321,0.349318
-0.0852042,0.350316
-0.0846763,0.351314
-0.0841485,0.352312
-0.0836206,0.35331
-0.0830927,0.354308
-0.0825648,0.355306
-0.082037,0.356304
-0.0815127,0.357303
-0.08099,0.358301
-0.0804672,0.359299
-0.0799445,0.360297
-0.0794217,0.361295
-0.078899,0.362293
-0.0783762,0.363291
-0.0778535,0.364289
-0.0773353,0.365287
-0.0768173,0.366285
-0.0763911,0.00399221
-0.0762994,0.367283
-0.0757815,0.368281
-0.0752635,0.369279
-0.0747456,0.370277
-0.0742277,0.371275
-0.0737105,0.372273
-0.0731971,0.373271
-0.0726836,0.374269
-0.0721701,0.375267
-0.0716567,0.376266
-0.0711432,0.377264
-0.0706297,0.378262
-0.0701162,0.37926
-0.0696045,0.380258
-0.0690952,0.381256
-0.0685859,0.382254
-0.0680766,0.383252
-0.0675673,0.38425
-0.067058,0.385248
-0.0665486,0.386246
-0.0660393,0.387244
-0.0655325,0.388242
-0.065027,0.38924
-0.0645215,0.390238
-0.064016,0.391236
-0.0635105,0.392234
-0.0632459,0.00299416
-0.063005,0.393232
-0.0624995,0.39423
-0.061994,0.395229
-0.0614916,0.396227
-0.0609896,0.397225
-0.0604876,0.398223
-0.0599856,0.399221
-0.0594836,0.400219
-0.0589816,0.401217
-0.0584796,0.402215
-0.0579779,0.403213
-0.0574791,0.404211
-0.0569803,0.405209
-0.0564814,0.406207
-0.0559826,0.407205
-0.0554837,0.408203
-0.0549849,0.409201
-0.054486,0.410199
-0.0539882,0.411197
-0.0534922,0.412195
-0.0529962,0.413193
-0.0525002,0.414192
-0.0520042,0.41519
-0.0515082,0.416188
-0.0510122,0.417186
-0.0505161,0.418184
-0.0501007,0.0019961
-0.0500217,0.419182
-0.0495283,0.42018
-0.0490349,0.421178
-0.0485416,0.422176
-0.0480482,0.423174
-0.0475548,0.424172
-0.0470614,0.42517
-0.0465681,0.426168
-0.0460766,0.427166
-0.0455856,0.428164
-0.0450945,0.429162
-0.0446035,0.43016
-0.0441125,0.431158
-0.0436215,0.432156
-0.0431304,0.433154
-0.0426395,0.434153
-0.0421505,0.435151
-0.0416615,0.436149
-0.0411725,0.437147
-0.0406835,0.438145
-0.0401945,0.439143
-0.0397055,0.440141
-0.0392164,0.441139
-0.0387279,0.442137
-0.0382406,0.443135
-0.0377533,0.444133
-0.037266,0.445131
-0.0369555,0.000998052
-0.0367787,0.446129
-0.0362914,0.447127
-0.0358041,0.448125
-0.0353168,0.449123
-0.0348302,0.450121
-0.0343442,0.451119
-0.0338583,0.452117
-0.0333724,0.453116
-0.0328864,0.454114
-0.0324005,0.455112
-0.0319146,0.45611
-0.0314286,0.457108
-0.0309435,0.458106
-0.0304586,0.459104
-0.0299737,0.460102
-0.0294888,0.4611
-0.0290039,0.462098
-0.028519,0.463096
-0.0280341,0.464094
-0.0275492,0.465092
-0.027065,0.46609
-0.0265808,0.467088
-0.0260966,0.468086
-0.0256124,0.469084
-0.0251282,0.470082
-0.024644,0.47108
-0.0241598,0.472079
-0.0238103,0
-0.0236757,0.473077
-0.0231919,0.474075
-0.0227082,0.475073
-0.0222244,0.476071
-0.0217407,0.477069
-0.0212569,0.478067
-0.0207732,0.479065
-0.0202894,0.480063
-0.0198058,0.481061
-0.0193221,0.482059
-0.0188385,0.483057
-0.0183549,0.484055
-0.0178713,0.485053
-0.0173877,0.486051
-0.0169041,0.487049
-0.0164205,0.488047
-0.0159367,0.489045
-0.0154529,0.490043
-0.0149691,0.491042
-0.0144853,0.49204
-0.0140015,0.493038
-0.0135177,0.494036
-0.0130339,0.495034
-0.01255,0.496032
-0.0120658,0.49703
-0.0115815,0.498028
-0.0110971,0.499026
-0.0106128,0.500024
-0.0101285,0.501022
-0.00964421,0.50202
-0.00915989,0.503018
-0.00867548,0.504016
-0.00819039,0.505014
-0.00770532,0.506012
-0.00722023,0.50701
-0.00673516,0.508008
-0.00625007,0.509006
-0.00576501,0.510004
-0.00527991,0.511003
-0.00479449,0.512001
-0.00430845,0.512999
-0.00382244,0.513997
-0.0033364,0.514995
-0.00285036,0.515993
-0.00236435,0.516991
-0.00187831,0.517989
-0.00139229,0.518987
-0.000905653,0.519985
-0.000418651,0.520983
6.83806e-05,0.521981
0.000555383,0.522979
0.00104241,0.523977
0.00152942,0.524975
0.00201645,0.525973
0.00250345,0.526971
0.00299142,0.527969
0.00347954,0.528967
0.00396769,0.529966
0.00445581,0.530964
0.00494395,0.531962
0.0054321,0.53296
0.00592022,0.533958
0.00640847,0.534956
0.00689797,0.535954
0.0073875,0.536952
0.00787701,0.53795
0.00836654,0.538948
0.00885604,0.539946
0.00934557,0.540944
0.00983507,0.541942
0.0103251,0.54294
0.0108163,0.543938
0.0113075,0.544936
0.0117987,0.545934
0.0122899,0.546932
0.0127811,0.54793
0.0132722,0.548928
0.0137634,0.549927
0.0142557,0.550925
0.0147488,0.551923
0.015242,0.552921
0.0157351,0.553919
0.0162282,0.554917
0.0167214,0.555915
0.0172145,0.556913
0.0177077,0.557911
0.0182026,0.558909
0.018698,0.559907
0.0191934,0.560905
0.0196889,0.561903
0.0201843,0.562901
0.0206797,0.563899
0.0211752,0.564897
0.0216706,0.565895
0.0221686,0.566893
0.0226666,0.567891
0.0231646,0.56889
0.0236626,0.569888
0.0241607,0.570886
0.0246586,0.571884
0.0251567,0.572882
0.0256554,0.57388
0.0261563,0.574878
0.0266572,0.575876
0.0271582,0.576874
0.0276591,0.577872
0.0281601,0.57887
0.028661,0.579868
0.0291619,0.580866
0.0296644,0.581864
0.0301686,0.582862
0.0306728,0.58386
0.031177,0.584858
0.0316812,0.585856
0.0321854,0.586854
0.0326896,0.587853
0.0331938,0.588851
0.0337005,0.589849
0.0342083,0.590847
0.0347162,0.591845
0.035224,0.592843
0.0357318,0.593841
0.0362396,0.594839
0.0367474,0.595837
0.0372553,0.596835
0.0377668,0.597833
0.0382786,0.598831
0.0387904,0.599829
0.0393023,0.600827
0.039814,0.601825
0.0403259,0.602823
0.0408377,0.603821
0.0413502,0.604819
0.0418664,0.605817
0.0423825,0.606816
0.0428987,0.607814
0.0434148,0.608812
0.043931,0.60981
0.0444472,0.610808
0.0449633,0.611806
0.0454814,0.612804
0.0460023,0.613802
0.0465231,0.6148
0.047044,0.615798
0.0475649,0.616796
0.0480858,0.617794
0.0486067,0.618792
0.0491276,0.61979
0.0496517,0.620788
0.0501777,0.621786
0.0507037,0.622784
0.0512297,0.623782
0.0517557,0.62478
0.0522817,0.625778
0.0528076,0.626777
0.0533337,0.627775
0.0538644,0.628773
0.0543959,0.629771
0.0549274,0.630769
0.0554588,0.631767
0.0559903,0.632765
0.0565218,0.633763
0.0570533,0.634761
0.0575853,0.635759
0.0581227,0.636757
0.05866,0.637755
0.0591974,0.638753
0.0597347,0.639751
0.060272,0.640749
0.0608093,0.641747
0.0613467,0.642745
0.0618861,0.643743
0.0624296,0.644741
0.0629732,0.64574
0.0635167,0.646738
0.0640602,0.647736
0.0646038,0.648734
0.0651473,0.649732
0.0656908,0.65073
0.0662381,0.651728
0.0667883,0.652726
0.0673384,0.653724
0.0678885,0.654722
0.0684387,0.65572
0.0689888,0.656718
0.069539,0.657716
0.0700891,0.658714
0.0706449,0.659712
0.0712021,0.66071
0.0717592,0.661708
0.0723164,0.662706
0.0728735,0.663704
0.0734307,0.664703
0.0739878,0.665701
0.0745452,0.666699
0.0751098,0.667697
0.0756744,0.668695
0.076239,0.669693
0.0768036,0.670691
0.0773682,0.671689
0.0779328,0.672687
0.0784974,0.673685
0.0790641,0.674683
0.0796366,0.675681
0.0802091,0.676679
0.0807816,0.677677
0.0813541,0.678675
0.0819266,0.679673
0.082499,0.680671
0.0830715,0.681669
0.0836482,0.682667
0.0842291,0.683666
0.08481,0.684664
0.0853909,0.685662
0.0859717,0.68666
0.0865526,0.687658
0.0871335,0.688656
0.0877144,0.689654
0.0883018,0.690652
0.0888916,0.69165
0.0894814,0.692648
0.0900712,0.693646
0.090661,0.694644
0.0912508,0.695642
0.0918406,0.69664
0.0924304,0.697638
0.0930294,0.698636
0.0936287,0.699634
0.0942281,0.700632
0.0948274,0.70163
0.0954268,0.702628
0.0960261,0.703627
0.0966254,0.704625
0.0972268,0.705623
0.0978363,0.706621
0.0984459,0.707619
0.0990555,0.708617
0.099665,0.709615
0.100275,0.710613
0.100884,0.711611
0.101494,0.712609
0.102108,0.713607
0.102728,0.714605
0.103349,0.715603
0.103969,0.716601
0.10459,0.717599
0.10521,0.718597
0.105831,0.719595
0.106451,0.720593
0.10708,0.721591
0.107712,0.722589
0.108345,0.723588
0.108977,0.724586
0.109609,0.725584
0.110242,0.726582
0.110874,0.72758
0.111506,0.728578
0.11215,0.729576
0.112795,0.730574
0.11344,0.731572
0.114085,0.73257
0.11473,0.733568
0.115376,0.734566
0.116021,0.735564
0.116667,0.736562
0.117326,0.73756
0.117985,0.738558
0.118644,0.739556
0.119303,0.740554
0.119962,0.741553
0.120621,0.742551
0.12128,0.743549
0.121944,0.744547
0.122618,0.745545
0.123292,0.746543
0.123966,0.747541
0.12464,0.748539
0.125314,0.749537
0.125988,0.750535
0.126662,0.751533
0.127345,0.752531
0.128035,0.753529
0.128725,0.754527
0.129415,0.755525
0.130105,0.756523
0.130795,0.757521
0.131485,0.758519
0.132175,0.759517
0.132879,0.760516
0.133587,0.761514
0.134294,0.762512
0.135001,0.76351
0.135708,0.764508
0.136415,0.765506
0.137123,0.766504
0.137831,0.767502
0.138556,0.7685
0.139282,0.769498
0.140007,0.770496
0.140733,0.771494
0.141458,0.772492
0.142184,0.77349
0.142909,0.774488
0.14364,0.775486
0.144385,0.776484
0.145129,0.777482
0.145874,0.77848
0.146619,0.779478
0.147363,0.780477
0.148108,0.781475
0.148852,0.782473
0.149607,0.783471
0.150372,0.784469
0.151136,0.785467
0.151901,0.786465
0.152665,0.787463
0.153429,0.788461
0.154194,0.789459
0.154958,0.790457
0.155738,0.791455
0.156522,0.792453
0.157306,0.793451
0.15809,0.794449
0.158875,0.795447
0.159659,0.796445
0.160443,0.797443
0.161227,0.798441
0.162031,0.799439
0.162835,0.800438
0.163639,0.801436
0.164443,0.802434
0.165247,0.803432
0.166051,0.80443
0.166856,0.805428
0.167664,0.806426
0.168487,0.807424
0.16931,0.808422
0.170132,0.80942
0.170955,0.810418
0.171778,0.811416
0.172601,0.812414
0.173424,0.813412
0.174255,0.81441
0.175095,0.815408
0.175935,0.816406
0.176776,0.817404
0.177616,0.818402
0.178456,0.819401
0.179296,0.820399
0.180136,0.821397
0.180987,0.822395
0.181842,0.823393
0.182697,0.824391
0.183553,0.825389
0.184408,0.826387
0.185263,0.827385
0.186118,0.828383
0.186973,0.829381
0.18784,0.830379
0.188707,0.831377
0.189574,0.832375
0.190441,0.833373
0.191308,0.834371
0.192175,0.835369
0.193042,0.836367
0.19391,0.837366
0.194785,0.838364
0.19566,0.839362
0.196535,0.84036
0.19741,0.841358
0.198285,0.842356
0.19916,0.843354
0.200035,0.844352
0.200911,0.84535
0.201789,0.846348
0.202667,0.847346
0.203545,0.848344
0.204424,0.849342
0.205302,0.85034
0.20618,0.851338
0.207058,0.852336
0.207934,0.853334
0.20881,0.854332
0.209685,0.85533
0.21056,0.856328
0.211436,0.857327
0.212311,0.858325
0.213187,0.859323
0.214062,0.860321
0.21493,0.861319
0.215796,0.862317
0.216663,0.863315
0.21753,0.864313
0.218396,0.865311
0.219263,0.866309
0.220129,0.867307
0.220994,0.868305
0.221845,0.869303
0.222695,0.870301
0.223546,0.871299
0.224397,0.872297
0.225247,0.873295
0.226098,0.874293
0.226948,0.875291
0.227791,0.876289
0.228619,0.877288
0.229446,0.878286
0.230273,0.879284
0.2311,0.880282
0.231927,0.88128
0.232754,0.882278
0.233581,0.883276
0.234391,0.884274
0.235186,0.885272
0.235982,0.88627
0.236777,0.887268
0.237572,0.888266
0.238368,0.889264
0.239163,0.890262
0.239958,0.89126
0.240722,0.892258
0.241478,0.893256
0.242233,0.894254
0.242988,0.895252
0.243743,0.896251
0.244499,0.897249
0.245254,0.898247
0.246008,0.899245
0.246715,0.900243
0.247421,0.901241
0.248128,0.902239
0.248834,0.903237
0.249541,0.904235
0.250247,0.905233
0.250954,0.906231
0.251645,0.907229
0.252294,0.908227
0.252942,0.909225
0.253591,0.910223
0.254239,0.911221
0.254888,0.912219
0.255536,0.913217
0.256185,0.914215
0.256801,0.915214
0.257382,0.916212
0.257964,0.91721
0.258545,0.918208
0.259126,0.919206
0.259708,0.920204
0.260289,0.921202
0.26087,0.9222
0.261398,0.923198
0.261904,0.924196
0.26241,0.925194
0.262916,0.926192
0.263422,0.92719
0.263928,0.928188
0.264434,0.929186
0.26494,0.930184
0.26537,0.931182
0.265796,0.93218
0.266223,0.933178
0.266649,0.934177
0.267075,0.935175
0.267501,0.936173
0.267927,0.937171
0.268341,0.938169
0.268701,0.939167
0.269061,0.940165
0.269421,0.941163
0.269781,0.942161
0.270141,0.943159
0.270502,0.944157
0.270862,0.945155
0.271231,0.946153
0.271613,0.947151
0.271995,0.948149
0.272377,0.949147
0.272759,0.950145
0.273141,0.951143
0.273523,0.952141
0.273905,0.953139
0.274531,0.954138
0.275288,0.955136
0.276045,0.956134
0.276802,0.957132
0.277559,0.95813
0.278316,0.959128
0.279073,0.960126
0.27983,0.961124
0.281955,0.962122
0.284261,0.96312
0.286567,0.964118
0.288873,0.965116
0.291179,0.966114
0.293485,0.967112
0.295791,0.96811
0.298665,0.969108
0.305855,0.970106
0.313046,0.971104
0.320237,0.972102
0.327428,0.973101
0.334619,0.974099
0.34181,0.975097
0.349,0.976095
0.360678,0.977093
0.380725,0.978091
0.400773,0.979089
0.42082,0.980087
0.440868,0.981085
0.460916,0.982083
0.480963,0.983081
0.501011,0.984079
0.536481,0.985077
0.583036,0.986075
0.629587,0.987073
0.676142,0.988071
0.722694,0.989069
0.769248,0.990067
0.8158,0.991065
0.862354,0.992064
