# Time	Value
232.4	-0.0216795
232.6	-0.0216807
232.8	-0.0216818
233	-0.0216828
233.2	-0.0216836
233.4	-0.0216843
233.6	-0.0216848
233.8	-0.0216853
234	-0.0216856
234.2	-0.0216858
234.4	-0.0216859
234.6	-0.021686
234.8	-0.0216859
235	-0.0216858
235.2	-0.0216856
235.4	-0.0216854
235.6	-0.0216852
235.8	-0.0216849
236	-0.0216846
236.2	-0.0216844
236.4	-0.0216841
236.6	-0.0216839
236.8	-0.0216837
237	-0.0216836
237.2	-0.0216836
237.4	-0.0216836
237.6	-0.0216837
237.8	-0.0216839
238	-0.0216842
238.2	-0.0216846
238.4	-0.021685
238.6	-0.0216856
238.8	-0.0216863
239	-0.0216871
239.2	-0.0216879
239.4	-0.0216889
239.6	-0.02169
239.8	-0.0216911
240	-0.0216923
240.2	-0.0216936
240.4	-0.0216949
240.6	-0.0216963
240.8	-0.0216977
241	-0.0216992
241.2	-0.0217007
241.4	-0.0217022
241.6	-0.0217037
241.8	-0.0217052
242	-0.0217067
242.2	-0.0217081
242.4	-0.0217095
242.6	-0.0217109
242.8	-0.0217122
243	-0.0217135
243.2	-0.0217147
243.4	-0.0217158
243.6	-0.0217169
243.8	-0.0217178
244	-0.0217187
244.2	-0.0217195
244.4	-0.0217203
244.6	-0.0217209
244.8	-0.0217215
245	-0.021722
245.2	-0.0217224
245.4	-0.0217227
245.6	-0.021723
245.8	-0.0217232
246	-0.0217234
246.2	-0.0217235
246.4	-0.0217236
246.6	-0.0217236
246.8	-0.0217237
247	-0.0217237
247.2	-0.0217237
247.4	-0.0217237
247.6	-0.0217237
247.8	-0.0217237
248	-0.0217237
248.2	-0.0217238
248.4	-0.0217238
248.6	-0.021724
248.8	-0.0217242
249	-0.0217244
249.2	-0.0217247
249.4	-0.021725
249.6	-0.0217254
249.8	-0.0217258
